version,conformance,agent,author,timestamp,name,altname,class,catalog,publisher,developer,region,players,date,subclass,portdeveloper,system,crc,sha1,dump,dumper,datedumped,revision,prototype,type,pcb,mapper,name2,size,crc3,sha14,id,size5,id6,type7,battery,number,function,size8,crc9,sha110,name11,id12,number13,function14,h,v,type15,size16,battery17,id18,type19,name20
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,4-nin Uchi Mahjong,4?????,Licensed,HVC-FJ,Nintendo,Hudson Soft,Japan,1,1984-11-02,,,Famicom,D91104F1,D5C91381D98F6347BEEE398EA92B21C25DD48601,ok,bootgod,3/18/2009,,,HVC-NROM-128,9011-06,0,,,,,,,,,,,,8k,425CC61F,C4BA502C4B2CA5D594B822C1134E997A553077D1,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,4-nin Uchi Mahjong,4?????,Licensed,HVC-FJ,Nintendo,Hudson Soft,Japan,1,1984-11-02,,,Famicom,D91104F1,D5C91381D98F6347BEEE398EA92B21C25DD48601,ok,bootgod,3/18/2009,,,HVC-NROM-128,9011-06,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,4-nin Uchi Mahjong,4?????,Licensed,HVC-FJ,Nintendo,Hudson Soft,Japan,1,1984-11-02,,,Famicom,84BE00E9,73F400F1EEE931EA12750B5DE018D1FB70C55D98,ok,bootgod,4/28/2007,A,,HVC-NROM-128,3E,0,,16k,3ED8C6B5,682D8266DA55812490FF598CFF9B277194AAD6F5,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,4-nin Uchi Mahjong,4?????,Licensed,HVC-FJ,Nintendo,Hudson Soft,Japan,1,1984-11-02,,,Famicom,84BE00E9,73F400F1EEE931EA12750B5DE018D1FB70C55D98,ok,bootgod,4/28/2007,A,,HVC-NROM-128,3E,0,,,,,,,,,,,,8k,425CC61F,C4BA502C4B2CA5D594B822C1134E997A553077D1,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,4-nin Uchi Mahjong,4?????,Licensed,HVC-FJ,Nintendo,Hudson Soft,Japan,1,1984-11-02,,,Famicom,84BE00E9,73F400F1EEE931EA12750B5DE018D1FB70C55D98,ok,bootgod,4/28/2007,A,,HVC-NROM-128,3E,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,4-nin Uchi Mahjong,4?????,Licensed,HVC-FJ,Nintendo,Hudson Soft,Japan,1,1984-11-02,,,Famicom,84BE00E9,73F400F1EEE931EA12750B5DE018D1FB70C55D98,ok,bootgod,3/18/2009,A,,HVC-NROM-128,9011-06,0,,16k,3ED8C6B5,682D8266DA55812490FF598CFF9B277194AAD6F5,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,4-nin Uchi Mahjong,4?????,Licensed,HVC-FJ,Nintendo,Hudson Soft,Japan,1,1984-11-02,,,Famicom,84BE00E9,73F400F1EEE931EA12750B5DE018D1FB70C55D98,ok,bootgod,3/18/2009,A,,HVC-NROM-128,9011-06,0,,,,,,,,,,,,8k,425CC61F,C4BA502C4B2CA5D594B822C1134E997A553077D1,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,4-nin Uchi Mahjong,4?????,Licensed,HVC-FJ,Nintendo,Hudson Soft,Japan,1,1984-11-02,,,Famicom,84BE00E9,73F400F1EEE931EA12750B5DE018D1FB70C55D98,ok,bootgod,3/18/2009,A,,HVC-NROM-128,9011-06,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,6 in 1,,Unlicensed,CN-11,Caltron,MegaSoft,USA,2,1992,Multi-cart,,NES-NTSC,4686C5DD,C0C1E49CB73067F76AAF0A3858FA718FA99321B7,ok,bootgod,3/10/2007,,,MLT-CALTRON6IN1,N725012,41,ND2001-P,256k,CC8D1412,C18DAFE644ABF2B82C7432EEB3E92D9566640A60,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,6 in 1,,Unlicensed,CN-11,Caltron,MegaSoft,USA,2,1992,Multi-cart,,NES-NTSC,4686C5DD,C0C1E49CB73067F76AAF0A3858FA718FA99321B7,ok,bootgod,3/10/2007,,,MLT-CALTRON6IN1,N725012,41,,,,,,,,74xx04,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,6 in 1,,Unlicensed,CN-11,Caltron,MegaSoft,USA,2,1992,Multi-cart,,NES-NTSC,4686C5DD,C0C1E49CB73067F76AAF0A3858FA718FA99321B7,ok,bootgod,3/10/2007,,,MLT-CALTRON6IN1,N725012,41,,,,,,,,74xx123,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,6 in 1,,Unlicensed,CN-11,Caltron,MegaSoft,USA,2,1992,Multi-cart,,NES-NTSC,4686C5DD,C0C1E49CB73067F76AAF0A3858FA718FA99321B7,ok,bootgod,3/10/2007,,,MLT-CALTRON6IN1,N725012,41,,,,,,,,74xx153,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,6 in 1,,Unlicensed,CN-11,Caltron,MegaSoft,USA,2,1992,Multi-cart,,NES-NTSC,4686C5DD,C0C1E49CB73067F76AAF0A3858FA718FA99321B7,ok,bootgod,3/10/2007,,,MLT-CALTRON6IN1,N725012,41,,,,,,,,74xx161,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,6 in 1,,Unlicensed,CN-11,Caltron,MegaSoft,USA,2,1992,Multi-cart,,NES-NTSC,4686C5DD,C0C1E49CB73067F76AAF0A3858FA718FA99321B7,ok,bootgod,3/10/2007,,,MLT-CALTRON6IN1,N725012,41,,,,,,,,74xx174,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,6 in 1,,Unlicensed,CN-11,Caltron,MegaSoft,USA,2,1992,Multi-cart,,NES-NTSC,4686C5DD,C0C1E49CB73067F76AAF0A3858FA718FA99321B7,ok,bootgod,3/10/2007,,,MLT-CALTRON6IN1,N725012,41,,,,,,,,74xx20,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,6 in 1,,Unlicensed,CN-11,Caltron,MegaSoft,USA,2,1992,Multi-cart,,NES-NTSC,4686C5DD,C0C1E49CB73067F76AAF0A3858FA718FA99321B7,ok,bootgod,3/10/2007,,,MLT-CALTRON6IN1,N725012,41,,,,,,,,74xx32,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,6 in 1,,Unlicensed,CN-11,Caltron,MegaSoft,USA,2,1992,Multi-cart,,NES-NTSC,4686C5DD,C0C1E49CB73067F76AAF0A3858FA718FA99321B7,ok,bootgod,3/10/2007,,,MLT-CALTRON6IN1,N725012,41,,,,,,,,,,,,128k,5A5C3E73,86C2B8363013034FDE87E4AEDEC12754BF2A6B4D,ND1001-C,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,6 in 1,,Unlicensed,CN-11,Caltron,MegaSoft,USA,2,1992,Multi-cart,,NES-NTSC,4686C5DD,C0C1E49CB73067F76AAF0A3858FA718FA99321B7,ok,bootgod,3/10/2007,,,MLT-CALTRON6IN1,N725012,41,,,,,,,,,,,,,,,,,,,,,7660,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,720°,,Licensed,NES-72-USA,Mindscape,Tengen,USA,1,1989-11,,,NES-NTSC,49F745E0,57690BE45879AA00DD825B89FC525E31FDC041FF,ok,bootgod,1/21/2006,,,NES-SGROM,NES-SGROM-03,1,NES-72-0 PRG,128k,49F745E0,57690BE45879AA00DD825B89FC525E31FDC041FF,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,720°,,Licensed,NES-72-USA,Mindscape,Tengen,USA,1,1989-11,,,NES-NTSC,49F745E0,57690BE45879AA00DD825B89FC525E31FDC041FF,ok,bootgod,1/21/2006,,,NES-SGROM,NES-SGROM-03,1,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,720°,,Licensed,NES-72-USA,Mindscape,Tengen,USA,1,1989-11,,,NES-NTSC,49F745E0,57690BE45879AA00DD825B89FC525E31FDC041FF,ok,bootgod,1/21/2006,,,NES-SGROM,NES-SGROM-03,1,,,,,,,,MMC1B2,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,720°,,Licensed,NES-72-USA,Mindscape,Tengen,USA,1,1989-11,,,NES-NTSC,49F745E0,57690BE45879AA00DD825B89FC525E31FDC041FF,ok,bootgod,1/21/2006,,,NES-SGROM,NES-SGROM-03,1,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,??? ???,Licensed,KKS-8E (03),Seta,Thinking Rabbit,Japan,2,1988-09-27,,,Famicom,F8D53171,033F2468BBA8A3FF796FF90E858C4958326F478E,ok,bootgod,10/31/2009,,,HVC-TLROM,HVC-TLROM-01,4,KKS-8E-0 PRG,128k,AF5AD5AF,5EDA8D6305FB44B61F3EC9F93F00605D6739D533,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,??? ???,Licensed,KKS-8E (03),Seta,Thinking Rabbit,Japan,2,1988-09-27,,,Famicom,F8D53171,033F2468BBA8A3FF796FF90E858C4958326F478E,ok,bootgod,10/31/2009,,,HVC-TLROM,HVC-TLROM-01,4,,,,,,,,MMC3A,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,??? ???,Licensed,KKS-8E (03),Seta,Thinking Rabbit,Japan,2,1988-09-27,,,Famicom,F8D53171,033F2468BBA8A3FF796FF90E858C4958326F478E,ok,bootgod,10/31/2009,,,HVC-TLROM,HVC-TLROM-01,4,,,,,,,,,,,,128k,E48AA3B1,951F756086F0514ECB100F4BB4FF4C7FD9D11E45,KKS-8E-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,,Licensed,NES-8E-USA,Taxan,Thinking Rabbit,USA,2,1990-01,,,NES-NTSC,326AB3B6,C74D5CD42C2D29B3358A59FD66757EB00B130A75,ok,bootgod,11/5/2006,,,NES-TLROM,NES-TLROM-01,4,NES-8E-0 PRG,128k,CB475567,AF33F817CDD3C5B3D2860CA320AA3B8C4BB4E1E5,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,,Licensed,NES-8E-USA,Taxan,Thinking Rabbit,USA,2,1990-01,,,NES-NTSC,326AB3B6,C74D5CD42C2D29B3358A59FD66757EB00B130A75,ok,bootgod,11/5/2006,,,NES-TLROM,NES-TLROM-01,4,,,,,,,,MMC3A,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,,Licensed,NES-8E-USA,Taxan,Thinking Rabbit,USA,2,1990-01,,,NES-NTSC,326AB3B6,C74D5CD42C2D29B3358A59FD66757EB00B130A75,ok,bootgod,11/5/2006,,,NES-TLROM,NES-TLROM-01,4,,,,,,,,,,,,128k,DF52CED7,5EFAA966D02290EA1E791C31F6947864899BC342,NES-8E-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,,Licensed,NES-8E-USA,Taxan,Thinking Rabbit,USA,2,1990-01,,,NES-NTSC,326AB3B6,C74D5CD42C2D29B3358A59FD66757EB00B130A75,ok,bootgod,11/5/2006,,,NES-TLROM,NES-TLROM-01,4,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,,Licensed,NES-8E-USA,Taxan,Thinking Rabbit,USA,2,1990-01,,,NES-NTSC,326AB3B6,C74D5CD42C2D29B3358A59FD66757EB00B130A75,ok,bootgod,10/26/2005,,,NES-TLROM,NES-TLROM-02,4,NES-8E-0 PRG,128k,CB475567,AF33F817CDD3C5B3D2860CA320AA3B8C4BB4E1E5,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,,Licensed,NES-8E-USA,Taxan,Thinking Rabbit,USA,2,1990-01,,,NES-NTSC,326AB3B6,C74D5CD42C2D29B3358A59FD66757EB00B130A75,ok,bootgod,10/26/2005,,,NES-TLROM,NES-TLROM-02,4,,,,,,,,MMC3A,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,,Licensed,NES-8E-USA,Taxan,Thinking Rabbit,USA,2,1990-01,,,NES-NTSC,326AB3B6,C74D5CD42C2D29B3358A59FD66757EB00B130A75,ok,bootgod,10/26/2005,,,NES-TLROM,NES-TLROM-02,4,,,,,,,,,,,,128k,DF52CED7,5EFAA966D02290EA1E791C31F6947864899BC342,NES-8E-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,8 Eyes,,Licensed,NES-8E-USA,Taxan,Thinking Rabbit,USA,2,1990-01,,,NES-NTSC,326AB3B6,C74D5CD42C2D29B3358A59FD66757EB00B130A75,ok,bootgod,10/26/2005,,,NES-TLROM,NES-TLROM-02,4,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,A la poursuite de l'Octobre Rouge,The Hunt for Red October,Licensed,NES-7H-FRA,Hi Tech Expressions,Beam Software,France,1,1991,,,NES-PAL-B,9C304DEC,501F41735B20DF391733B1A21DB3A3144BD06C79,ok,Kinopio,6/13/2011,,,NES-TLROM,NES-TLROM-03,4,PAL-7H-0 PRG,128k,407B7EEB,0765B8029241F6542EF3FFF530DD5CF8D30D4AA8,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,A la poursuite de l'Octobre Rouge,The Hunt for Red October,Licensed,NES-7H-FRA,Hi Tech Expressions,Beam Software,France,1,1991,,,NES-PAL-B,9C304DEC,501F41735B20DF391733B1A21DB3A3144BD06C79,ok,Kinopio,6/13/2011,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,A la poursuite de l'Octobre Rouge,The Hunt for Red October,Licensed,NES-7H-FRA,Hi Tech Expressions,Beam Software,France,1,1991,,,NES-PAL-B,9C304DEC,501F41735B20DF391733B1A21DB3A3144BD06C79,ok,Kinopio,6/13/2011,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,128k,AC1D75F0,68A5B41399D0C6983EDE26F69DED06E467FD0605,PAL-7H-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,A la poursuite de l'Octobre Rouge,The Hunt for Red October,Licensed,NES-7H-FRA,Hi Tech Expressions,Beam Software,France,1,1991,,,NES-PAL-B,9C304DEC,501F41735B20DF391733B1A21DB3A3144BD06C79,ok,Kinopio,6/13/2011,,,NES-TLROM,NES-TLROM-03,4,,,,,,,,,,,,,,,,,,,,,3195A,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,ASO: Armored Scrum Object,?? ?? ??,Licensed,SFX-AO,SNK,SNK,Japan,1,1986-09-03,,,Famicom,E3E2C3BF,8CE91505EE9C61D006D77D83F75146012389E62D,ok,bootgod,9/8/2011,,,HVC-CNROM,N04,3,,32k,72C39B9E,0927702C291072E5367795E46A61675672630CE1,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,ASO: Armored Scrum Object,?? ?? ??,Licensed,SFX-AO,SNK,SNK,Japan,1,1986-09-03,,,Famicom,E3E2C3BF,8CE91505EE9C61D006D77D83F75146012389E62D,ok,bootgod,9/8/2011,,,HVC-CNROM,N04,3,,,,,,,,74xx161,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,ASO: Armored Scrum Object,?? ?? ??,Licensed,SFX-AO,SNK,SNK,Japan,1,1986-09-03,,,Famicom,E3E2C3BF,8CE91505EE9C61D006D77D83F75146012389E62D,ok,bootgod,9/8/2011,,,HVC-CNROM,N04,3,,,,,,,,,,,,32k,A2F0D57C,F6D5C8AB5C3822B1658D020497715C85B6A20B56,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,ASO: Armored Scrum Object,?? ?? ??,Licensed,SFX-AO,SNK,SNK,Japan,1,1986-09-03,,,Famicom,E3E2C3BF,8CE91505EE9C61D006D77D83F75146012389E62D,ok,bootgod,9/8/2011,,,HVC-CNROM,N04,3,,,,,,,,,,,,,,,,,,,0,1,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Aa Yakyuu Jinsei Icchokusen,??!???????,Licensed,SAC-YA,Sammy,Sammy,Japan,1,1992-12-25,,,Famicom,B7773A07,0571F4972D470213440578A48D5EB84673DF7BD0,ok,bootgod,12/6/2009,,,HVC-TGROM,HVC-TGROM-01,4,SAC-YA-0 PRG,512k,B7773A07,0571F4972D470213440578A48D5EB84673DF7BD0,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Aa Yakyuu Jinsei Icchokusen,??!???????,Licensed,SAC-YA,Sammy,Sammy,Japan,1,1992-12-25,,,Famicom,B7773A07,0571F4972D470213440578A48D5EB84673DF7BD0,ok,bootgod,12/6/2009,,,HVC-TGROM,HVC-TGROM-01,4,,,,,,8k,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Aa Yakyuu Jinsei Icchokusen,??!???????,Licensed,SAC-YA,Sammy,Sammy,Japan,1,1992-12-25,,,Famicom,B7773A07,0571F4972D470213440578A48D5EB84673DF7BD0,ok,bootgod,12/6/2009,,,HVC-TGROM,HVC-TGROM-01,4,,,,,,,,MMC3C,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Abadox: The Deadly Inner War,,Licensed,NES-A3-USA,Milton Bradley,Natsume,USA,1,1990-03,,,NES-NTSC,B134D713,FEB83967ED5418547D5A56DEA30A270684A6DF6C,ok,bootgod,1/31/2006,,,NES-SLROM,NES-SLROM-05,1,NES-A3-0 PRG,128k,DEE059E7,D1D120EBD20B944E8F2335FBBF9B02DE8803F16B,,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Abadox: The Deadly Inner War,,Licensed,NES-A3-USA,Milton Bradley,Natsume,USA,1,1990-03,,,NES-NTSC,B134D713,FEB83967ED5418547D5A56DEA30A270684A6DF6C,ok,bootgod,1/31/2006,,,NES-SLROM,NES-SLROM-05,1,,,,,,,,MMC1B2,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Abadox: The Deadly Inner War,,Licensed,NES-A3-USA,Milton Bradley,Natsume,USA,1,1990-03,,,NES-NTSC,B134D713,FEB83967ED5418547D5A56DEA30A270684A6DF6C,ok,bootgod,1/31/2006,,,NES-SLROM,NES-SLROM-05,1,,,,,,,,,,,,128k,8EF7AC4F,BB644B7C9032CB5CC61499ECD5702BEA7F03CC2A,NES-A3-0 CHR,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Abadox: The Deadly Inner War,,Licensed,NES-A3-USA,Milton Bradley,Natsume,USA,1,1990-03,,,NES-NTSC,B134D713,FEB83967ED5418547D5A56DEA30A270684A6DF6C,ok,bootgod,1/31/2006,,,NES-SLROM,NES-SLROM-05,1,,,,,,,,,,,,,,,,,,,,,6113B1,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,0C222495,8E5767E4A6D5842684E1538D21948538643E0393,ok,bootgod,11/5/2006,,,MLT-ACTION52,023-N507,228,ATI-02 ACTION 52,512k,64E40C10,B5A53F844ACCB40C9584DC9105985EB5D8C6F604,0,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,0C222495,8E5767E4A6D5842684E1538D21948538643E0393,ok,bootgod,11/5/2006,,,MLT-ACTION52,023-N507,228,ATI-03 ACTION 52,512k,69FDC534,0D505ECB691CE688E764AFFB684FBEF596A68D2B,1,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,0C222495,8E5767E4A6D5842684E1538D21948538643E0393,ok,bootgod,11/5/2006,,,MLT-ACTION52,023-N507,228,ATI-04 ACTION 52,512k,7E43E9E1,EE262A09266956A9421AAA14A946BF69627FDF73,2,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,0C222495,8E5767E4A6D5842684E1538D21948538643E0393,ok,bootgod,11/5/2006,,,MLT-ACTION52,023-N507,228,,,,,,,,4520,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,0C222495,8E5767E4A6D5842684E1538D21948538643E0393,ok,bootgod,11/5/2006,,,MLT-ACTION52,023-N507,228,,,,,,,,74xx273,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,0C222495,8E5767E4A6D5842684E1538D21948538643E0393,ok,bootgod,11/5/2006,,,MLT-ACTION52,023-N507,228,,,,,,,,74xx273,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,0C222495,8E5767E4A6D5842684E1538D21948538643E0393,ok,bootgod,11/5/2006,,,MLT-ACTION52,023-N507,228,,,,,,,,PAL16L8,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,0C222495,8E5767E4A6D5842684E1538D21948538643E0393,ok,bootgod,11/5/2006,,,MLT-ACTION52,023-N507,228,,,,,,,,PAL16L8,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,0C222495,8E5767E4A6D5842684E1538D21948538643E0393,ok,bootgod,11/5/2006,,,MLT-ACTION52,023-N507,228,,,,,,,,,,,,512k,596442EC,DC31DC0870E393FC46494B5E386AB08E769AC514,ATI-01 ACTION 52,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,0C222495,8E5767E4A6D5842684E1538D21948538643E0393,ok,bootgod,11/5/2006,,,MLT-ACTION52,023-N507,228,,,,,,,,,,,,,,,,,,,,,CIC Stun,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,51C0B27E,F7C8999719D5A8B8F795F9F3D9650740DEFBDBF5,ok,Mark_K,12/6/2011,A,,MLT-ACTION52,023-N507,228,ACTION52 PGM-A,512k,A51212FD,746B226FFC8AA717E2F95A8BBCBDB92188A96CD2,0,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,51C0B27E,F7C8999719D5A8B8F795F9F3D9650740DEFBDBF5,ok,Mark_K,12/6/2011,A,,MLT-ACTION52,023-N507,228,ACTION52 PGM-B,512k,476D0B72,CF481DEB81A03210E615F6BD942FE9560C102D39,1,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,51C0B27E,F7C8999719D5A8B8F795F9F3D9650740DEFBDBF5,ok,Mark_K,12/6/2011,A,,MLT-ACTION52,023-N507,228,ACTION52 PGM-C,512k,2568DBA6,DA29C98C4048A9AD2AC0D5017D4368C931EBBF8E,2,,,,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,51C0B27E,F7C8999719D5A8B8F795F9F3D9650740DEFBDBF5,ok,Mark_K,12/6/2011,A,,MLT-ACTION52,023-N507,228,,,,,,,,4520,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,51C0B27E,F7C8999719D5A8B8F795F9F3D9650740DEFBDBF5,ok,Mark_K,12/6/2011,A,,MLT-ACTION52,023-N507,228,,,,,,,,74xx273,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,51C0B27E,F7C8999719D5A8B8F795F9F3D9650740DEFBDBF5,ok,Mark_K,12/6/2011,A,,MLT-ACTION52,023-N507,228,,,,,,,,74xx273,,,,,,,,,,,,,,,,,,
1,strict,NesCartDB,BootGod,Mon Oct 22 22:16:08 2012,Action 52,,Unlicensed,ACT-52,Active Enterprises,Active Enterprises,USA,1,1991,Multi-cart,,NES-NTSC,51C0B27E,F7C8999719D5A8B8F795F9F3D9650740DEFBDBF5,ok,Mark_K,12/6/2011,A,,MLT-ACTION52,023-N507,228,,,,,,,,PAL16L8,,,,,,,,,,,,,,,,,,
